time_yr,log_snr,log_snr_2,log_snr_3
11810000.0,-2.593,-3.312,-2.532
11910000.0,-2.586,-3.302,-2.525
12010000.0,-2.579,-3.293,-2.518
12110000.0,-2.572,-3.283,-2.511
12210000.0,-2.565,-3.273,-2.505
12310000.0,-2.559,-3.264,-2.498
12410000.0,-2.552,-3.254,-2.491
12510000.0,-2.545,-3.245,-2.484
12610000.0,-2.539,-3.236,-2.478
12710000.0,-2.532,-3.227,-2.471
12810000.0,-2.526,-3.217,-2.465
12910000.0,-2.519,-3.208,-2.458
13010000.0,-2.513,-3.199,-2.452
13110000.0,-2.506,-3.19,-2.445
13210000.0,-2.5,-3.182,-2.439
13310000.0,-2.494,-3.173,-2.433
13410000.0,-2.488,-3.164,-2.427
13510000.0,-2.481,-3.155,-2.421
13610000.0,-2.475,-3.147,-2.414
13710000.0,-2.469,-3.138,-2.408
13810000.0,-3.396,-4.057,-3.335
13910000.0,-3.419,-4.077,-3.358
14010000.0,-3.384,-4.04,-3.323
14110000.0,-3.378,-4.031,-3.317
14210000.0,-3.372,-4.023,-3.311
14310000.0,-3.395,-4.044,-3.334
14410000.0,-3.41,-4.056,-3.349
14510000.0,-3.404,-4.048,-3.343
14610000.0,-3.399,-4.041,-3.338
14710000.0,-3.394,-4.034,-3.333
14810000.0,-3.339,-3.977,-3.279
14910000.0,-3.334,-3.97,-3.274
15010000.0,-3.359,-3.993,-3.298
15110000.0,-3.354,-3.986,-3.293
15210000.0,-3.349,-3.979,-3.288
15310000.0,-3.344,-3.972,-3.283
15410000.0,-3.31,-3.936,-3.249
15510000.0,-3.364,-3.988,-3.303
15610000.0,-3.301,-3.923,-3.24
15710000.0,-3.296,-3.917,-3.235
15810000.0,-3.321,-3.939,-3.26
15910000.0,-3.287,-3.904,-3.226
16010000.0,-3.282,-3.897,-3.222
16110000.0,-3.278,-3.891,-3.217
16210000.0,-3.273,-3.884,-3.212
16310000.0,-3.318,-3.928,-3.258
16410000.0,-3.314,-3.921,-3.253
16510000.0,-3.309,-3.915,-3.249
16610000.0,-3.305,-3.909,-3.244
16710000.0,-3.251,-3.853,-3.19
16810000.0,-3.247,-3.847,-3.186
16910000.0,-3.242,-3.841,-3.182
17010000.0,-3.238,-3.835,-3.177
17110000.0,-3.234,-3.829,-3.173
17210000.0,-3.229,-3.823,-3.169
17310000.0,-3.225,-3.817,-3.164
17410000.0,-3.221,-3.811,-3.16
17510000.0,-3.266,-3.855,-3.206
17610000.0,-3.262,-3.849,-3.201
17710000.0,-3.258,-3.843,-3.197
17810000.0,-3.254,-3.837,-3.193
17910000.0,-3.25,-3.831,-3.189
18010000.0,-3.246,-3.826,-3.185
18110000.0,-3.242,-3.82,-3.181
18210000.0,-3.238,-3.814,-3.177
18310000.0,-3.184,-3.759,-3.123
18410000.0,-3.18,-3.754,-3.119
18510000.0,-3.176,-3.748,-3.115
18610000.0,-3.172,-3.743,-3.111
18710000.0,-3.168,-3.737,-3.108
18810000.0,-3.164,-3.732,-3.104
18910000.0,-3.161,-3.726,-3.1
19010000.0,-3.157,-3.721,-3.096
19110000.0,-3.153,-3.715,-3.092
19210000.0,-3.149,-3.71,-3.088
19310000.0,-3.145,-3.705,-3.085
19410000.0,-3.171,-3.729,-3.11
19510000.0,-3.138,-3.694,-3.077
19610000.0,-3.134,-3.689,-3.073
19710000.0,-3.13,-3.684,-3.07
19810000.0,-3.127,-3.679,-3.066
19910000.0,-3.123,-3.674,-3.063
20010000.0,-3.12,-3.67,-3.06
20110000.0,-3.117,-3.665,-3.056
20210000.0,-3.114,-3.661,-3.053
20310000.0,-3.111,-3.657,-3.05
20410000.0,-3.108,-3.652,-3.047
20510000.0,-3.105,-3.648,-3.044
20610000.0,-3.151,-3.693,-3.091
20710000.0,-3.148,-3.689,-3.088
20810000.0,-3.145,-3.685,-3.085
20910000.0,-3.142,-3.68,-3.082
21010000.0,-3.139,-3.676,-3.079
21110000.0,-3.136,-3.672,-3.076
21210000.0,-3.133,-3.668,-3.073
21310000.0,-3.081,-3.614,-3.02
21410000.0,-3.078,-3.61,-3.017
21510000.0,-3.075,-3.606,-3.014
21610000.0,-3.072,-3.602,-3.011
21710000.0,-3.069,-3.598,-3.009
21810000.0,-3.066,-3.594,-3.006
21910000.0,-3.064,-3.59,-3.003
22010000.0,-3.061,-3.586,-3.0
22110000.0,-3.058,-3.582,-2.997
22210000.0,-3.055,-3.578,-2.994
22310000.0,-3.052,-3.574,-2.991
22410000.0,-3.079,-3.599,-3.018
22510000.0,-3.047,-3.566,-2.986
22610000.0,-3.044,-3.562,-2.983
22710000.0,-3.041,-3.559,-2.98
22810000.0,-3.038,-3.555,-2.978
22910000.0,-3.036,-3.551,-2.975
23010000.0,-3.033,-3.547,-2.972
23110000.0,-3.03,-3.543,-2.969
23210000.0,-3.028,-3.539,-2.967
23310000.0,-3.054,-3.565,-2.993
23410000.0,-3.022,-3.532,-2.961
23510000.0,-3.02,-3.528,-2.959
23610000.0,-3.017,-3.524,-2.956
23710000.0,-3.014,-3.521,-2.953
23810000.0,-3.012,-3.517,-2.951
23910000.0,-3.009,-3.513,-2.948
24010000.0,-3.036,-3.539,-2.975
24110000.0,-3.004,-3.506,-2.943
24210000.0,-3.001,-3.502,-2.94
24310000.0,-2.999,-3.499,-2.938
24410000.0,-2.996,-3.495,-2.935
24510000.0,-2.993,-3.492,-2.933
24610000.0,-3.02,-3.517,-2.959
24710000.0,-2.988,-3.484,-2.928
24810000.0,-2.986,-3.481,-2.925
24910000.0,-2.983,-3.477,-2.923
25010000.0,-2.981,-3.474,-2.92
25110000.0,-3.008,-3.499,-2.947
25210000.0,-2.976,-3.467,-2.915
25310000.0,-3.003,-3.492,-2.942
25410000.0,-2.971,-3.46,-2.91
25510000.0,-2.998,-3.486,-2.937
25610000.0,-2.995,-3.482,-2.934
25710000.0,-2.964,-3.45,-2.903
25810000.0,-2.961,-3.446,-2.9
25910000.0,-2.959,-3.443,-2.898
26010000.0,-2.986,-3.468,-2.925
26110000.0,-2.954,-3.436,-2.893
26210000.0,-2.952,-3.433,-2.891
26310000.0,-2.949,-3.429,-2.888
26410000.0,-2.947,-3.426,-2.886
26510000.0,-2.944,-3.423,-2.884
26610000.0,-2.942,-3.419,-2.881
26710000.0,-2.94,-3.416,-2.879
26810000.0,-2.967,-3.442,-2.906
26910000.0,-2.935,-3.41,-2.874
27010000.0,-2.933,-3.406,-2.872
27110000.0,-2.93,-3.403,-2.87
27210000.0,-2.928,-3.4,-2.867
27310000.0,-2.926,-3.397,-2.865
27410000.0,-2.953,-3.423,-2.892
27510000.0,-2.951,-3.419,-2.89
27610000.0,-2.948,-3.416,-2.887
27710000.0,-2.946,-3.413,-2.885
27810000.0,-2.944,-3.41,-2.883
27910000.0,-2.941,-3.407,-2.881
28010000.0,-2.939,-3.403,-2.878
28110000.0,-2.937,-3.4,-2.876
28210000.0,-2.906,-3.368,-2.845
28310000.0,-2.903,-3.365,-2.843
28410000.0,-2.901,-3.362,-2.84
28510000.0,-2.899,-3.359,-2.838
28610000.0,-2.926,-3.385,-2.865
28710000.0,-2.924,-3.382,-2.863
28810000.0,-2.951,-3.408,-2.89
28910000.0,-2.919,-3.376,-2.859
29010000.0,-2.917,-3.373,-2.857
29110000.0,-2.915,-3.37,-2.854
29210000.0,-2.913,-3.367,-2.852
29310000.0,-2.891,-3.343,-2.83
29410000.0,-2.909,-3.361,-2.848
29510000.0,-2.936,-3.387,-2.875
29610000.0,-2.934,-3.384,-2.873
29710000.0,-2.932,-3.381,-2.871
29810000.0,-2.9,-3.349,-2.84
29910000.0,-2.927,-3.375,-2.867
30010000.0,-2.896,-3.343,-2.835
30110000.0,-2.894,-3.34,-2.833
30210000.0,-2.892,-3.337,-2.831
30310000.0,-2.89,-3.334,-2.829
30410000.0,-2.888,-3.331,-2.827
30510000.0,-2.915,-3.357,-2.854
30610000.0,-2.884,-3.326,-2.823
30710000.0,-2.882,-3.323,-2.821
30810000.0,-2.88,-3.32,-2.819
30910000.0,-2.878,-3.317,-2.817
31010000.0,-2.876,-3.314,-2.815
31110000.0,-2.874,-3.311,-2.813
31210000.0,-2.901,-3.338,-2.84
31310000.0,-2.87,-3.306,-2.809
31410000.0,-2.868,-3.303,-2.807
31510000.0,-2.895,-3.329,-2.834
31610000.0,-2.864,-3.297,-2.803
31710000.0,-2.891,-3.324,-2.83
31810000.0,-2.86,-3.292,-2.799
31910000.0,-2.858,-3.29,-2.798
32010000.0,-2.857,-3.288,-2.796
32110000.0,-2.855,-3.285,-2.794
32210000.0,-2.853,-3.283,-2.792
32310000.0,-2.851,-3.28,-2.791
32410000.0,-2.85,-3.278,-2.789
32510000.0,-2.848,-3.275,-2.787
32610000.0,-2.846,-3.273,-2.785
32710000.0,-2.845,-3.271,-2.784
32810000.0,-2.872,-3.297,-2.811
32910000.0,-2.841,-3.266,-2.78
33010000.0,-2.84,-3.263,-2.779
33110000.0,-2.838,-3.261,-2.777
33210000.0,-2.836,-3.259,-2.775
33310000.0,-2.835,-3.256,-2.774
33410000.0,-2.862,-3.283,-2.801
33510000.0,-2.831,-3.252,-2.77
33610000.0,-2.83,-3.249,-2.769
33710000.0,-2.828,-3.247,-2.767
33810000.0,-2.826,-3.245,-2.765
33910000.0,-2.854,-3.272,-2.793
34010000.0,-2.823,-3.24,-2.762
34110000.0,-2.851,-3.267,-2.79
34210000.0,-2.82,-3.236,-2.759
34310000.0,-2.847,-3.262,-2.786
34410000.0,-2.816,-3.231,-2.756
34510000.0,-2.815,-3.229,-2.754
34610000.0,-2.813,-3.227,-2.752
34710000.0,-2.812,-3.224,-2.751
34810000.0,-2.839,-3.251,-2.778
34910000.0,-2.808,-3.22,-2.748
35010000.0,-2.807,-3.218,-2.746
35110000.0,-2.805,-3.215,-2.745
35210000.0,-2.804,-3.213,-2.743
35310000.0,-2.802,-3.211,-2.741
35410000.0,-2.801,-3.209,-2.74
35510000.0,-2.799,-3.207,-2.738
35610000.0,-2.827,-3.233,-2.766
35710000.0,-2.796,-3.202,-2.735
35810000.0,-2.823,-3.229,-2.763
35910000.0,-2.793,-3.198,-2.732
36010000.0,-2.791,-3.196,-2.73
36110000.0,-2.79,-3.194,-2.729
36210000.0,-2.788,-3.191,-2.727
36310000.0,-2.787,-3.189,-2.726
36410000.0,-2.785,-3.187,-2.724
36510000.0,-2.784,-3.185,-2.723
36610000.0,-2.811,-3.212,-2.75
36710000.0,-2.781,-3.181,-2.72
36810000.0,-2.779,-3.179,-2.718
36910000.0,-2.778,-3.176,-2.717
37010000.0,-2.776,-3.174,-2.715
37110000.0,-2.775,-3.172,-2.714
37210000.0,-2.773,-3.17,-2.712
37310000.0,-2.772,-3.168,-2.711
37410000.0,-2.77,-3.166,-2.709
37510000.0,-2.769,-3.164,-2.708
37610000.0,-2.767,-3.162,-2.706
37710000.0,-2.766,-3.16,-2.705
37810000.0,-2.764,-3.158,-2.703
37910000.0,-2.763,-3.156,-2.702
38010000.0,-2.761,-3.154,-2.7
38110000.0,-2.76,-3.151,-2.699
38210000.0,-2.758,-3.149,-2.698
38310000.0,-2.757,-3.147,-2.696
38410000.0,-2.726,-3.116,-2.666
38510000.0,-2.725,-3.114,-2.664
38610000.0,-2.723,-3.112,-2.663
38710000.0,-2.722,-3.11,-2.661
38810000.0,-2.75,-3.137,-2.689
38910000.0,-2.719,-3.106,-2.658
39010000.0,-2.718,-3.104,-2.657
39110000.0,-2.716,-3.102,-2.655
39210000.0,-2.715,-3.1,-2.654
39310000.0,-2.762,-3.147,-2.702
39410000.0,-30.0,-30.0,-30.0
39510000.0,-30.0,-30.0,-30.0
39610000.0,-30.0,-30.0,-30.0
39710000.0,-30.0,-30.0,-30.0
39810000.0,-30.0,-30.0,-30.0
39910000.0,-30.0,-30.0,-30.0
40010000.0,-30.0,-30.0,-30.0
40110000.0,-30.0,-30.0,-30.0
40210000.0,-30.0,-30.0,-30.0
40310000.0,-30.0,-30.0,-30.0
40410000.0,-30.0,-30.0,-30.0
40510000.0,-30.0,-30.0,-30.0
40610000.0,-30.0,-30.0,-30.0
40710000.0,-30.0,-30.0,-30.0
40810000.0,-30.0,-30.0,-30.0
40910000.0,-30.0,-30.0,-30.0
41010000.0,-30.0,-30.0,-30.0
41110000.0,-30.0,-30.0,-30.0
41210000.0,-30.0,-30.0,-30.0
41310000.0,-30.0,-30.0,-30.0
41410000.0,-30.0,-30.0,-30.0
41510000.0,-30.0,-30.0,-30.0
41610000.0,-30.0,-30.0,-30.0
41710000.0,-30.0,-30.0,-30.0
41810000.0,-30.0,-30.0,-30.0
41910000.0,-30.0,-30.0,-30.0
42010000.0,-30.0,-30.0,-30.0
42110000.0,-30.0,-30.0,-30.0
42210000.0,-30.0,-30.0,-30.0
42310000.0,-30.0,-30.0,-30.0
42410000.0,-30.0,-30.0,-30.0
42510000.0,-30.0,-30.0,-30.0
42610000.0,-30.0,-30.0,-30.0
42710000.0,-30.0,-30.0,-30.0
42810000.0,-30.0,-30.0,-30.0
42910000.0,-30.0,-30.0,-30.0
43010000.0,-30.0,-30.0,-30.0
43110000.0,-30.0,-30.0,-30.0
43210000.0,-30.0,-30.0,-30.0
43310000.0,-30.0,-30.0,-30.0
43410000.0,-30.0,-30.0,-30.0
43510000.0,-30.0,-30.0,-30.0
43610000.0,-30.0,-30.0,-30.0
43710000.0,-30.0,-30.0,-30.0
43810000.0,-30.0,-30.0,-30.0
43910000.0,-30.0,-30.0,-30.0
44010000.0,-30.0,-30.0,-30.0
44110000.0,-30.0,-30.0,-30.0
44210000.0,-30.0,-30.0,-30.0
44310000.0,-30.0,-30.0,-30.0
44410000.0,-30.0,-30.0,-30.0
44510000.0,-30.0,-30.0,-30.0
44610000.0,-30.0,-30.0,-30.0
44710000.0,-30.0,-30.0,-30.0
44810000.0,-30.0,-30.0,-30.0
44910000.0,-30.0,-30.0,-30.0
45010000.0,-30.0,-30.0,-30.0
45110000.0,-30.0,-30.0,-30.0
45210000.0,-30.0,-30.0,-30.0
45310000.0,-30.0,-30.0,-30.0
45410000.0,-30.0,-30.0,-30.0
45510000.0,-30.0,-30.0,-30.0
45610000.0,-30.0,-30.0,-30.0
45710000.0,-30.0,-30.0,-30.0
45810000.0,-30.0,-30.0,-30.0
45910000.0,-30.0,-30.0,-30.0
46010000.0,-30.0,-30.0,-30.0
46110000.0,-30.0,-30.0,-30.0
46210000.0,-30.0,-30.0,-30.0
46310000.0,-30.0,-30.0,-30.0
46410000.0,-30.0,-30.0,-30.0
46510000.0,-30.0,-30.0,-30.0
46610000.0,-30.0,-30.0,-30.0
46710000.0,-30.0,-30.0,-30.0
46810000.0,-30.0,-30.0,-30.0
46910000.0,-30.0,-30.0,-30.0
47010000.0,-30.0,-30.0,-30.0
47110000.0,-30.0,-30.0,-30.0
47210000.0,-30.0,-30.0,-30.0
47310000.0,-30.0,-30.0,-30.0
47410000.0,-30.0,-30.0,-30.0
47510000.0,-30.0,-30.0,-30.0
47610000.0,-30.0,-30.0,-30.0
47710000.0,-30.0,-30.0,-30.0
47810000.0,-30.0,-30.0,-30.0
47910000.0,-30.0,-30.0,-30.0
48010000.0,-30.0,-30.0,-30.0
48110000.0,-30.0,-30.0,-30.0
48210000.0,-30.0,-30.0,-30.0
48310000.0,-30.0,-30.0,-30.0
48410000.0,-30.0,-30.0,-30.0
48510000.0,-30.0,-30.0,-30.0
48610000.0,-30.0,-30.0,-30.0
48710000.0,-30.0,-30.0,-30.0
48810000.0,-30.0,-30.0,-30.0
48910000.0,-30.0,-30.0,-30.0
49010000.0,-30.0,-30.0,-30.0
49110000.0,-30.0,-30.0,-30.0
49210000.0,-30.0,-30.0,-30.0
49310000.0,-30.0,-30.0,-30.0
49410000.0,-30.0,-30.0,-30.0
49510000.0,-30.0,-30.0,-30.0
49610000.0,-30.0,-30.0,-30.0
49710000.0,-30.0,-30.0,-30.0
49810000.0,-30.0,-30.0,-30.0
49910000.0,-30.0,-30.0,-30.0
50010000.0,-30.0,-30.0,-30.0
50110000.0,-30.0,-30.0,-30.0
50210000.0,-30.0,-30.0,-30.0
50310000.0,-30.0,-30.0,-30.0
50410000.0,-30.0,-30.0,-30.0
50510000.0,-30.0,-30.0,-30.0
50610000.0,-30.0,-30.0,-30.0
50710000.0,-30.0,-30.0,-30.0
50810000.0,-30.0,-30.0,-30.0
50910000.0,-30.0,-30.0,-30.0
51010000.0,-30.0,-30.0,-30.0
51110000.0,-30.0,-30.0,-30.0
51210000.0,-30.0,-30.0,-30.0
51310000.0,-30.0,-30.0,-30.0
51410000.0,-30.0,-30.0,-30.0
51510000.0,-30.0,-30.0,-30.0
51610000.0,-30.0,-30.0,-30.0
51710000.0,-30.0,-30.0,-30.0
51810000.0,-30.0,-30.0,-30.0
51910000.0,-30.0,-30.0,-30.0
52010000.0,-30.0,-30.0,-30.0
52110000.0,-30.0,-30.0,-30.0
52210000.0,-30.0,-30.0,-30.0
52310000.0,-30.0,-30.0,-30.0
52410000.0,-30.0,-30.0,-30.0
52510000.0,-30.0,-30.0,-30.0
52610000.0,-30.0,-30.0,-30.0
52710000.0,-30.0,-30.0,-30.0
52810000.0,-30.0,-30.0,-30.0
52910000.0,-30.0,-30.0,-30.0
53010000.0,-30.0,-30.0,-30.0
53110000.0,-30.0,-30.0,-30.0
53210000.0,-30.0,-30.0,-30.0
53310000.0,-30.0,-30.0,-30.0
53410000.0,-30.0,-30.0,-30.0
53510000.0,-30.0,-30.0,-30.0
53610000.0,-30.0,-30.0,-30.0
53710000.0,-30.0,-30.0,-30.0
53810000.0,-30.0,-30.0,-30.0
53910000.0,-30.0,-30.0,-30.0
54010000.0,-30.0,-30.0,-30.0
54110000.0,-30.0,-30.0,-30.0
54210000.0,-30.0,-30.0,-30.0
54310000.0,-30.0,-30.0,-30.0
54410000.0,-30.0,-30.0,-30.0
54510000.0,-30.0,-30.0,-30.0
54610000.0,-30.0,-30.0,-30.0
54710000.0,-30.0,-30.0,-30.0
54810000.0,-30.0,-30.0,-30.0
54910000.0,-30.0,-30.0,-30.0
55010000.0,-30.0,-30.0,-30.0
55110000.0,-30.0,-30.0,-30.0
55210000.0,-30.0,-30.0,-30.0
55310000.0,-30.0,-30.0,-30.0
55410000.0,-30.0,-30.0,-30.0
55510000.0,-30.0,-30.0,-30.0
55610000.0,-30.0,-30.0,-30.0
55710000.0,-30.0,-30.0,-30.0
55810000.0,-30.0,-30.0,-30.0
55910000.0,-30.0,-30.0,-30.0
56010000.0,-30.0,-30.0,-30.0
56110000.0,-30.0,-30.0,-30.0
56210000.0,-30.0,-30.0,-30.0
56310000.0,-30.0,-30.0,-30.0
56410000.0,-30.0,-30.0,-30.0
56510000.0,-30.0,-30.0,-30.0
56610000.0,-30.0,-30.0,-30.0
56710000.0,-30.0,-30.0,-30.0
56810000.0,-30.0,-30.0,-30.0
56910000.0,-30.0,-30.0,-30.0
57010000.0,-30.0,-30.0,-30.0
57110000.0,-30.0,-30.0,-30.0
57210000.0,-30.0,-30.0,-30.0
57310000.0,-30.0,-30.0,-30.0
57410000.0,-30.0,-30.0,-30.0
57510000.0,-30.0,-30.0,-30.0
57610000.0,-30.0,-30.0,-30.0
57710000.0,-30.0,-30.0,-30.0
57810000.0,-30.0,-30.0,-30.0
57910000.0,-30.0,-30.0,-30.0
58010000.0,-30.0,-30.0,-30.0
58110000.0,-30.0,-30.0,-30.0
58210000.0,-30.0,-30.0,-30.0
58310000.0,-30.0,-30.0,-30.0
58410000.0,-30.0,-30.0,-30.0
58510000.0,-30.0,-30.0,-30.0
58610000.0,-30.0,-30.0,-30.0
58710000.0,-30.0,-30.0,-30.0
58810000.0,-30.0,-30.0,-30.0
58910000.0,-30.0,-30.0,-30.0
59010000.0,-30.0,-30.0,-30.0
59110000.0,-30.0,-30.0,-30.0
59210000.0,-30.0,-30.0,-30.0
59310000.0,-30.0,-30.0,-30.0
59410000.0,-30.0,-30.0,-30.0
59510000.0,-30.0,-30.0,-30.0
59610000.0,-30.0,-30.0,-30.0
59710000.0,-30.0,-30.0,-30.0
59810000.0,-30.0,-30.0,-30.0
59910000.0,-30.0,-30.0,-30.0
60010000.0,-30.0,-30.0,-30.0
60110000.0,-30.0,-30.0,-30.0
60210000.0,-30.0,-30.0,-30.0
60310000.0,-30.0,-30.0,-30.0
60410000.0,-30.0,-30.0,-30.0
60510000.0,-30.0,-30.0,-30.0
60610000.0,-30.0,-30.0,-30.0
60710000.0,-30.0,-30.0,-30.0
60810000.0,-30.0,-30.0,-30.0
60910000.0,-30.0,-30.0,-30.0
61010000.0,-30.0,-30.0,-30.0
61110000.0,-30.0,-30.0,-30.0
61210000.0,-30.0,-30.0,-30.0
61310000.0,-30.0,-30.0,-30.0
61410000.0,-30.0,-30.0,-30.0
61510000.0,-30.0,-30.0,-30.0
61610000.0,-30.0,-30.0,-30.0
61710000.0,-30.0,-30.0,-30.0
61810000.0,-30.0,-30.0,-30.0
61910000.0,-30.0,-30.0,-30.0
62010000.0,-30.0,-30.0,-30.0
62110000.0,-30.0,-30.0,-30.0
62210000.0,-30.0,-30.0,-30.0
62310000.0,-30.0,-30.0,-30.0
62410000.0,-30.0,-30.0,-30.0
62510000.0,-30.0,-30.0,-30.0
62610000.0,-30.0,-30.0,-30.0
62710000.0,-30.0,-30.0,-30.0
62810000.0,-30.0,-30.0,-30.0
62910000.0,-30.0,-30.0,-30.0
63010000.0,-30.0,-30.0,-30.0
63110000.0,-30.0,-30.0,-30.0
63210000.0,-30.0,-30.0,-30.0
63310000.0,-30.0,-30.0,-30.0
63410000.0,-30.0,-30.0,-30.0
63510000.0,-30.0,-30.0,-30.0
63610000.0,-30.0,-30.0,-30.0
63710000.0,-30.0,-30.0,-30.0
63810000.0,-30.0,-30.0,-30.0
63910000.0,-30.0,-30.0,-30.0
64010000.0,-30.0,-30.0,-30.0
64110000.0,-30.0,-30.0,-30.0
64210000.0,-30.0,-30.0,-30.0
64310000.0,-30.0,-30.0,-30.0
64410000.0,-30.0,-30.0,-30.0
64510000.0,-30.0,-30.0,-30.0
64610000.0,-30.0,-30.0,-30.0
64710000.0,-30.0,-30.0,-30.0
64810000.0,-30.0,-30.0,-30.0
64910000.0,-30.0,-30.0,-30.0
65010000.0,-30.0,-30.0,-30.0
65110000.0,-30.0,-30.0,-30.0
65210000.0,-30.0,-30.0,-30.0
65310000.0,-30.0,-30.0,-30.0
65410000.0,-30.0,-30.0,-30.0
65510000.0,-30.0,-30.0,-30.0
65610000.0,-30.0,-30.0,-30.0
65710000.0,-30.0,-30.0,-30.0
65810000.0,-30.0,-30.0,-30.0
65910000.0,-30.0,-30.0,-30.0
66010000.0,-30.0,-30.0,-30.0
66110000.0,-30.0,-30.0,-30.0
66210000.0,-30.0,-30.0,-30.0
66310000.0,-30.0,-30.0,-30.0
66410000.0,-30.0,-30.0,-30.0
66510000.0,-30.0,-30.0,-30.0
66610000.0,-30.0,-30.0,-30.0
66710000.0,-30.0,-30.0,-30.0
66810000.0,-30.0,-30.0,-30.0
66910000.0,-30.0,-30.0,-30.0
67010000.0,-30.0,-30.0,-30.0
67110000.0,-30.0,-30.0,-30.0
67210000.0,-30.0,-30.0,-30.0
67310000.0,-30.0,-30.0,-30.0
67410000.0,-30.0,-30.0,-30.0
67510000.0,-30.0,-30.0,-30.0
67610000.0,-30.0,-30.0,-30.0
67710000.0,-30.0,-30.0,-30.0
67810000.0,-30.0,-30.0,-30.0
67910000.0,-30.0,-30.0,-30.0
68010000.0,-30.0,-30.0,-30.0
68110000.0,-30.0,-30.0,-30.0
68210000.0,-30.0,-30.0,-30.0
68310000.0,-30.0,-30.0,-30.0
68410000.0,-30.0,-30.0,-30.0
68510000.0,-30.0,-30.0,-30.0
68610000.0,-30.0,-30.0,-30.0
68710000.0,-30.0,-30.0,-30.0
68810000.0,-30.0,-30.0,-30.0
68910000.0,-30.0,-30.0,-30.0
69010000.0,-30.0,-30.0,-30.0
69110000.0,-30.0,-30.0,-30.0
69210000.0,-30.0,-30.0,-30.0
69310000.0,-30.0,-30.0,-30.0
69410000.0,-30.0,-30.0,-30.0
69510000.0,-30.0,-30.0,-30.0
69610000.0,-30.0,-30.0,-30.0
69710000.0,-30.0,-30.0,-30.0
69810000.0,-30.0,-30.0,-30.0
69910000.0,-30.0,-30.0,-30.0
70010000.0,-30.0,-30.0,-30.0
70110000.0,-30.0,-30.0,-30.0
70210000.0,-30.0,-30.0,-30.0
70310000.0,-30.0,-30.0,-30.0
70410000.0,-30.0,-30.0,-30.0
70510000.0,-30.0,-30.0,-30.0
70610000.0,-30.0,-30.0,-30.0
70710000.0,-30.0,-30.0,-30.0
70810000.0,-30.0,-30.0,-30.0
70910000.0,-30.0,-30.0,-30.0
71010000.0,-30.0,-30.0,-30.0
71110000.0,-30.0,-30.0,-30.0
71210000.0,-30.0,-30.0,-30.0
71310000.0,-30.0,-30.0,-30.0
71410000.0,-30.0,-30.0,-30.0
71510000.0,-30.0,-30.0,-30.0
71610000.0,-30.0,-30.0,-30.0
71710000.0,-30.0,-30.0,-30.0
71810000.0,-30.0,-30.0,-30.0
71910000.0,-30.0,-30.0,-30.0
72010000.0,-30.0,-30.0,-30.0
72110000.0,-30.0,-30.0,-30.0
72210000.0,-30.0,-30.0,-30.0
72310000.0,-30.0,-30.0,-30.0
72410000.0,-30.0,-30.0,-30.0
72510000.0,-30.0,-30.0,-30.0
72610000.0,-30.0,-30.0,-30.0
72710000.0,-30.0,-30.0,-30.0
72810000.0,-30.0,-30.0,-30.0
72910000.0,-30.0,-30.0,-30.0
73010000.0,-30.0,-30.0,-30.0
73110000.0,-30.0,-30.0,-30.0
73210000.0,-30.0,-30.0,-30.0
73310000.0,-30.0,-30.0,-30.0
73410000.0,-30.0,-30.0,-30.0
73510000.0,-30.0,-30.0,-30.0
73610000.0,-30.0,-30.0,-30.0
73710000.0,-30.0,-30.0,-30.0
73810000.0,-30.0,-30.0,-30.0
73910000.0,-30.0,-30.0,-30.0
74010000.0,-30.0,-30.0,-30.0
74110000.0,-30.0,-30.0,-30.0
74210000.0,-30.0,-30.0,-30.0
74310000.0,-30.0,-30.0,-30.0
74410000.0,-30.0,-30.0,-30.0
74510000.0,-30.0,-30.0,-30.0
74610000.0,-30.0,-30.0,-30.0
74710000.0,-30.0,-30.0,-30.0
74810000.0,-30.0,-30.0,-30.0
74910000.0,-30.0,-30.0,-30.0
75010000.0,-30.0,-30.0,-30.0
75110000.0,-30.0,-30.0,-30.0
75210000.0,-30.0,-30.0,-30.0
75310000.0,-30.0,-30.0,-30.0
75410000.0,-30.0,-30.0,-30.0
75510000.0,-30.0,-30.0,-30.0
75610000.0,-30.0,-30.0,-30.0
75710000.0,-30.0,-30.0,-30.0
75810000.0,-30.0,-30.0,-30.0
75910000.0,-30.0,-30.0,-30.0
76010000.0,-30.0,-30.0,-30.0
76110000.0,-30.0,-30.0,-30.0
76210000.0,-30.0,-30.0,-30.0
76310000.0,-30.0,-30.0,-30.0
76410000.0,-30.0,-30.0,-30.0
76510000.0,-30.0,-30.0,-30.0
76610000.0,-30.0,-30.0,-30.0
76710000.0,-30.0,-30.0,-30.0
76810000.0,-30.0,-30.0,-30.0
76910000.0,-30.0,-30.0,-30.0
77010000.0,-30.0,-30.0,-30.0
77110000.0,-30.0,-30.0,-30.0
77210000.0,-30.0,-30.0,-30.0
77310000.0,-30.0,-30.0,-30.0
77410000.0,-30.0,-30.0,-30.0
77510000.0,-30.0,-30.0,-30.0
77610000.0,-30.0,-30.0,-30.0
77710000.0,-30.0,-30.0,-30.0
77810000.0,-30.0,-30.0,-30.0
77910000.0,-30.0,-30.0,-30.0
78010000.0,-30.0,-30.0,-30.0
78110000.0,-30.0,-30.0,-30.0
78210000.0,-30.0,-30.0,-30.0
